run_id,facility_id,n_residents,n_staff,total_FTE,index_case_type,t_first_detection,OB_declared,t_OB_on,t_OB_off,I_cum_OB_on,Det_cum_OB_on,F_max,Iso_max,I_tot_staff,Det_tot_staff,I_tot_res,Det_tot_res,FTE_def_max,sim_duration
2348,10000003,88,121,73.79999999999998,resident,4.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,10.100000000000001
2349,10000003,88,121,73.79999999999998,resident,5.1000000000000005,true,17.1,NaN,11,4,0,0,4,3,13,9,0.0,37.1
2350,10000003,88,121,73.79999999999998,resident,3.1,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,10.100000000000001
2351,10000003,88,121,73.79999999999998,worker,5.1000000000000005,true,14.100000000000001,61.1,33,7,0,0,93,57,69,44,0.0,61.1
2352,10000003,88,121,73.79999999999998,worker,4.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,12.100000000000001
2353,10000003,88,121,73.79999999999998,resident,12.100000000000001,true,19.1,98.10000000000001,22,6,0,0,62,28,70,42,0.0,98.10000000000001
2354,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,9.1
2355,10000003,88,121,73.79999999999998,worker,14.100000000000001,false,NaN,NaN,-1,-1,0,0,1,0,1,1,0.0,19.1
2356,10000003,88,121,73.79999999999998,worker,3.1,true,7.1000000000000005,34.1,57,7,0,0,97,64,83,54,0.0,34.1
2357,10000003,88,121,73.79999999999998,resident,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,25,9,15,12,0.0,73.10000000000001
2358,10000003,88,121,73.79999999999998,resident,10.100000000000001,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,19.1
2359,10000003,88,121,73.79999999999998,worker,10.100000000000001,true,15.100000000000001,62.1,10,4,0,0,94,59,75,46,0.0,62.1
2360,10000003,88,121,73.79999999999998,worker,4.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,7.1000000000000005
2361,10000003,88,121,73.79999999999998,resident,6.1000000000000005,true,14.100000000000001,53.1,35,7,0,0,103,65,85,47,0.0,53.1
2362,10000003,88,121,73.79999999999998,resident,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,12.100000000000001
2363,10000003,88,121,73.79999999999998,resident,8.1,true,10.100000000000001,46.1,33,5,0,0,104,62,81,59,0.0,46.1
2364,10000003,88,121,73.79999999999998,worker,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,13.100000000000001
2365,10000003,88,121,73.79999999999998,resident,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,13.100000000000001
2366,10000003,88,121,73.79999999999998,worker,8.1,true,17.1,53.1,30,11,0,0,33,14,21,19,0.0,53.1
2367,10000003,88,121,73.79999999999998,resident,6.1000000000000005,true,7.1000000000000005,50.1,29,3,0,0,91,53,82,54,0.0,50.1
2368,10000003,88,121,73.79999999999998,resident,9.1,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,16.1
2369,10000003,88,121,73.79999999999998,resident,4.1000000000000005,true,15.100000000000001,62.1,36,4,0,0,103,57,85,61,0.0,62.1
2370,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,14.100000000000001
2371,10000003,88,121,73.79999999999998,worker,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,12.100000000000001
2372,10000003,88,121,73.79999999999998,resident,5.1000000000000005,true,40.1,81.10000000000001,47,10,0,0,97,53,84,53,0.0,81.10000000000001
2373,10000003,88,121,73.79999999999998,worker,8.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,13.100000000000001
2374,10000003,88,121,73.79999999999998,worker,15.100000000000001,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,17.1
2375,10000003,88,121,73.79999999999998,worker,14.100000000000001,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,19.1
2376,10000003,88,121,73.79999999999998,resident,8.1,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,13.100000000000001
2377,10000003,88,121,73.79999999999998,worker,8.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,11.100000000000001
2378,10000003,88,121,73.79999999999998,worker,6.1000000000000005,true,16.1,54.1,69,10,0,0,104,65,86,55,0.0,54.1
2379,10000003,88,121,73.79999999999998,worker,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,14.100000000000001
2380,10000003,88,121,73.79999999999998,worker,6.1000000000000005,true,10.100000000000001,61.1,37,5,0,0,90,54,75,50,0.0,61.1
2381,10000003,88,121,73.79999999999998,worker,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,12.100000000000001
2382,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,12.100000000000001
2383,10000003,88,121,73.79999999999998,resident,4.1000000000000005,false,NaN,NaN,-1,-1,0,0,3,2,5,4,0.0,27.1
2384,10000003,88,121,73.79999999999998,worker,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,9.1
2385,10000003,88,121,73.79999999999998,resident,7.1000000000000005,true,10.100000000000001,47.1,46,5,0,0,98,62,86,56,0.0,47.1
2386,10000003,88,121,73.79999999999998,resident,4.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,14.100000000000001
2387,10000003,88,121,73.79999999999998,worker,6.1000000000000005,true,29.1,71.10000000000001,27,5,0,0,66,36,75,56,0.0,71.10000000000001
2388,10000003,88,121,73.79999999999998,resident,9.1,false,NaN,NaN,-1,-1,0,0,2,2,4,3,0.0,35.1
2389,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,10.100000000000001
2390,10000003,88,121,73.79999999999998,resident,5.1000000000000005,true,18.1,68.10000000000001,37,7,0,0,88,48,73,54,0.0,68.10000000000001
2391,10000003,88,121,73.79999999999998,resident,3.1,false,NaN,NaN,-1,-1,0,0,7,3,10,8,0.0,45.1
2392,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,17.1
2393,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,10.100000000000001
2394,10000003,88,121,73.79999999999998,resident,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,15.100000000000001
2395,10000003,88,121,73.79999999999998,worker,8.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,10.100000000000001
2396,10000003,88,121,73.79999999999998,worker,8.1,true,14.100000000000001,64.10000000000001,21,8,0,0,96,62,81,57,0.0,64.10000000000001
2397,10000003,88,121,73.79999999999998,resident,4.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,10.100000000000001
2398,10000003,88,121,73.79999999999998,resident,5.1000000000000005,true,16.1,29.1,19,7,0,0,13,7,11,7,0.0,29.1
2399,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,15.100000000000001
2400,10000003,88,121,73.79999999999998,worker,12.100000000000001,true,20.1,64.10000000000001,25,6,0,0,101,50,80,53,0.0,64.10000000000001
2401,10000003,88,121,73.79999999999998,worker,9.1,true,13.100000000000001,NaN,36,5,0,0,100,58,78,51,0.0,62.1
2402,10000003,88,121,73.79999999999998,worker,13.100000000000001,false,NaN,NaN,-1,-1,0,0,2,1,0,0,0.0,22.1
2403,10000003,88,121,73.79999999999998,resident,10.100000000000001,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,18.1
2404,10000003,88,121,73.79999999999998,worker,17.1,false,NaN,NaN,-1,-1,0,0,8,4,4,2,0.0,41.1
2405,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,9.1
2406,10000003,88,121,73.79999999999998,worker,8.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,14.100000000000001
2407,10000003,88,121,73.79999999999998,resident,10.100000000000001,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,18.1
2408,10000003,88,121,73.79999999999998,worker,10.100000000000001,false,NaN,NaN,-1,-1,0,0,5,3,4,4,0.0,43.1
2409,10000003,88,121,73.79999999999998,worker,18.1,true,20.1,67.10000000000001,22,6,0,0,100,59,88,60,0.0,67.10000000000001
2410,10000003,88,121,73.79999999999998,worker,5.1000000000000005,true,18.1,54.1,56,8,0,0,92,55,77,53,0.0,54.1
2411,10000003,88,121,73.79999999999998,worker,18.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,22.1
2412,10000003,88,121,73.79999999999998,resident,8.1,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,14.100000000000001
2413,10000003,88,121,73.79999999999998,worker,8.1,false,NaN,NaN,-1,-1,0,0,3,3,0,0,0.0,26.1
2414,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,13.100000000000001
2415,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,15.100000000000001
2416,10000003,88,121,73.79999999999998,worker,5.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,10.100000000000001
2417,10000003,88,121,73.79999999999998,resident,5.1000000000000005,true,10.100000000000001,69.10000000000001,27,5,0,0,66,45,71,54,0.0,69.10000000000001
2418,10000003,88,121,73.79999999999998,resident,5.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,13.100000000000001
2419,10000003,88,121,73.79999999999998,resident,12.100000000000001,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,17.1
2420,10000003,88,121,73.79999999999998,worker,9.1,true,32.1,86.10000000000001,30,9,0,0,95,54,77,56,0.0,86.10000000000001
2421,10000003,88,121,73.79999999999998,resident,6.1000000000000005,true,14.100000000000001,48.1,32,5,0,0,96,52,86,56,0.0,48.1
2422,10000003,88,121,73.79999999999998,worker,5.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,14.100000000000001
2423,10000003,88,121,73.79999999999998,resident,4.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,13.100000000000001
2424,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,12.100000000000001
2425,10000003,88,121,73.79999999999998,worker,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,3,2,2,2,0.0,25.1
2426,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,10.100000000000001
2427,10000003,88,121,73.79999999999998,resident,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,2,2,0.0,21.1
2428,10000003,88,121,73.79999999999998,resident,10.100000000000001,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,14.100000000000001
2429,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,12.100000000000001
2430,10000003,88,121,73.79999999999998,worker,5.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,12.100000000000001
2431,10000003,88,121,73.79999999999998,resident,5.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,12.100000000000001
2432,10000003,88,121,73.79999999999998,resident,5.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,13.100000000000001
2433,10000003,88,121,73.79999999999998,worker,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,5,2,5,2,0.0,40.1
2434,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,13.100000000000001
2435,10000003,88,121,73.79999999999998,resident,4.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,11.100000000000001
2436,10000003,88,121,73.79999999999998,resident,7.1000000000000005,true,11.100000000000001,42.1,29,5,0,0,72,45,79,50,0.0,42.1
2437,10000003,88,121,73.79999999999998,resident,7.1000000000000005,true,22.1,43.1,13,7,0,0,5,4,10,8,0.0,43.1
2438,10000003,88,121,73.79999999999998,worker,8.1,true,14.100000000000001,33.1,12,8,0,0,22,11,10,5,0.0,33.1
2439,10000003,88,121,73.79999999999998,resident,3.1,true,16.1,48.1,52,8,0,0,80,40,79,53,0.0,48.1
2440,10000003,88,121,73.79999999999998,worker,8.1,true,15.100000000000001,50.1,18,4,0,0,83,57,84,57,0.0,50.1
2441,10000003,88,121,73.79999999999998,worker,14.100000000000001,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,18.1
2442,10000003,88,121,73.79999999999998,worker,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,3,2,0,0,0.0,23.1
2443,10000003,88,121,73.79999999999998,resident,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,12.100000000000001
2444,10000003,88,121,73.79999999999998,resident,2.1,false,NaN,NaN,-1,-1,0,0,1,0,2,2,0.0,17.1
2445,10000003,88,121,73.79999999999998,worker,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,14.100000000000001
2446,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,12.100000000000001
2447,10000003,88,121,73.79999999999998,worker,8.1,false,NaN,NaN,-1,-1,0,0,2,1,2,2,0.0,19.1
2448,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,10.100000000000001
2449,10000003,88,121,73.79999999999998,worker,4.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,11.100000000000001
2450,10000003,88,121,73.79999999999998,resident,24.1,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,30.1
2451,10000003,88,121,73.79999999999998,worker,22.1,false,NaN,NaN,-1,-1,0,0,2,1,0,0,0.0,28.1
2452,10000003,88,121,73.79999999999998,worker,8.1,false,NaN,NaN,-1,-1,0,0,8,4,5,2,0.0,38.1
2453,10000003,88,121,73.79999999999998,resident,15.100000000000001,false,NaN,NaN,-1,-1,0,0,1,1,1,0,0.0,23.1
2454,10000003,88,121,73.79999999999998,resident,5.1000000000000005,true,17.1,58.1,14,4,0,0,97,49,86,49,0.0,58.1
2455,10000003,88,121,73.79999999999998,resident,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,17.1
2456,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,12.100000000000001
2457,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,14.100000000000001
2458,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,11.100000000000001
2459,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,13.100000000000001
2460,10000003,88,121,73.79999999999998,resident,4.1000000000000005,true,16.1,60.1,25,5,0,0,109,65,84,57,0.0,60.1
2461,10000003,88,121,73.79999999999998,worker,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,6,2,1,1,0.0,25.1
2462,10000003,88,121,73.79999999999998,resident,20.1,false,NaN,NaN,-1,-1,0,0,1,0,4,1,0.0,27.1
2463,10000003,88,121,73.79999999999998,resident,4.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,10.100000000000001
2464,10000003,88,121,73.79999999999998,worker,9.1,true,12.100000000000001,47.1,51,6,0,0,94,57,70,44,0.0,47.1
2465,10000003,88,121,73.79999999999998,resident,23.1,true,27.1,35.1,4,3,0,0,0,0,4,3,0.0,35.1
2466,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,16.1
2467,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,19.1
2468,10000003,88,121,73.79999999999998,resident,4.1000000000000005,true,8.1,70.10000000000001,7,3,0,0,93,61,82,55,0.0,70.10000000000001
2469,10000003,88,121,73.79999999999998,resident,3.1,false,NaN,NaN,-1,-1,0,0,5,0,4,2,0.0,32.1
2470,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,12.100000000000001
2471,10000003,88,121,73.79999999999998,worker,8.1,true,12.100000000000001,54.1,44,5,0,0,96,64,80,53,0.0,54.1
2472,10000003,88,121,73.79999999999998,resident,10.100000000000001,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,15.100000000000001
2473,10000003,88,121,73.79999999999998,resident,5.1000000000000005,true,10.100000000000001,41.1,51,3,0,0,109,54,87,64,0.0,41.1
2474,10000003,88,121,73.79999999999998,worker,8.1,true,15.100000000000001,55.1,30,6,0,0,92,55,84,56,0.0,55.1
2475,10000003,88,121,73.79999999999998,worker,6.1000000000000005,true,11.100000000000001,58.1,42,6,0,0,99,63,80,50,0.0,58.1
2476,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,17.1
2477,10000003,88,121,73.79999999999998,resident,8.1,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,14.100000000000001
2478,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,16.1
2479,10000003,88,121,73.79999999999998,worker,11.100000000000001,false,NaN,NaN,-1,-1,0,0,4,2,3,1,0.0,37.1
2480,10000003,88,121,73.79999999999998,resident,8.1,false,NaN,NaN,-1,-1,0,0,0,0,2,2,0.0,23.1
2481,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,14.100000000000001
2482,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,2,0,0.0,14.100000000000001
2483,10000003,88,121,73.79999999999998,worker,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,11.100000000000001
2484,10000003,88,121,73.79999999999998,worker,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,10.100000000000001
2485,10000003,88,121,73.79999999999998,resident,9.1,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,15.100000000000001
2486,10000003,88,121,73.79999999999998,resident,9.1,false,NaN,NaN,-1,-1,0,0,15,5,6,3,0.0,43.1
2487,10000003,88,121,73.79999999999998,worker,8.1,true,9.1,54.1,32,5,0,0,90,53,79,49,0.0,54.1
2488,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,10.100000000000001
2489,10000003,88,121,73.79999999999998,worker,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,15.100000000000001
2490,10000003,88,121,73.79999999999998,resident,4.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,12.100000000000001
2491,10000003,88,121,73.79999999999998,resident,13.100000000000001,true,28.1,62.1,32,10,0,0,40,28,38,24,0.0,62.1
2492,10000003,88,121,73.79999999999998,worker,10.100000000000001,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,19.1
2493,10000003,88,121,73.79999999999998,resident,8.1,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,16.1
2494,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,22.1
2495,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,19.1
2496,10000003,88,121,73.79999999999998,resident,4.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,12.100000000000001
2497,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,13.100000000000001
2498,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,13.100000000000001
2499,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,10.100000000000001
2500,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,11.100000000000001
2501,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,17.1
2502,10000003,88,121,73.79999999999998,resident,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,13.100000000000001
2503,10000003,88,121,73.79999999999998,worker,25.1,true,27.1,67.10000000000001,38,5,0,0,88,48,72,43,0.0,67.10000000000001
2504,10000003,88,121,73.79999999999998,resident,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,15.100000000000001
2505,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,12.100000000000001
2506,10000003,88,121,73.79999999999998,resident,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,14.100000000000001
2507,10000003,88,121,73.79999999999998,resident,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,2,1,0.0,21.1
2508,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,14.100000000000001
2509,10000003,88,121,73.79999999999998,worker,8.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,12.100000000000001
2510,10000003,88,121,73.79999999999998,resident,8.1,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,13.100000000000001
2511,10000003,88,121,73.79999999999998,worker,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,3,1,1,1,0.0,20.1
2512,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,13.100000000000001
2513,10000003,88,121,73.79999999999998,resident,4.1000000000000005,true,40.1,83.10000000000001,46,12,0,0,82,49,81,52,0.0,83.10000000000001
2514,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,10.100000000000001
2515,10000003,88,121,73.79999999999998,resident,4.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,12.100000000000001
2516,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,17.1
2517,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,18.1
2518,10000003,88,121,73.79999999999998,worker,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,3,3,2,2,0.0,45.1
2519,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,17.1
2520,10000003,88,121,73.79999999999998,worker,8.1,true,23.1,64.10000000000001,32,8,0,0,78,49,75,59,0.0,64.10000000000001
2521,10000003,88,121,73.79999999999998,resident,17.1,false,NaN,NaN,-1,-1,0,0,0,0,2,1,0.0,23.1
2522,10000003,88,121,73.79999999999998,worker,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,10.100000000000001
2523,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,12.100000000000001
2524,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,16.1
2525,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,12.100000000000001
2526,10000003,88,121,73.79999999999998,worker,9.1,true,17.1,65.10000000000001,43,6,0,0,75,39,83,56,0.0,65.10000000000001
2527,10000003,88,121,73.79999999999998,worker,9.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,13.100000000000001
2528,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,10.100000000000001
2529,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,16.1
2530,10000003,88,121,73.79999999999998,resident,10.100000000000001,false,NaN,NaN,-1,-1,0,0,9,5,1,1,0.0,38.1
2531,10000003,88,121,73.79999999999998,resident,6.1000000000000005,true,18.1,56.1,38,10,0,0,94,55,84,58,0.0,56.1
2532,10000003,88,121,73.79999999999998,worker,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,15.100000000000001
2533,10000003,88,121,73.79999999999998,resident,8.1,false,NaN,NaN,-1,-1,0,0,4,1,3,1,0.0,23.1
2534,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,19.1
2535,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,14.100000000000001
2536,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,10.100000000000001
2537,10000003,88,121,73.79999999999998,resident,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,11.100000000000001
2538,10000003,88,121,73.79999999999998,resident,8.1,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,16.1
2539,10000003,88,121,73.79999999999998,worker,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,15.100000000000001
2540,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,13.100000000000001
2541,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,14.100000000000001
2542,10000003,88,121,73.79999999999998,resident,6.1000000000000005,true,19.1,55.1,17,7,0,0,76,43,74,41,0.0,55.1
2543,10000003,88,121,73.79999999999998,worker,15.100000000000001,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,17.1
2544,10000003,88,121,73.79999999999998,worker,12.100000000000001,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,16.1
2545,10000003,88,121,73.79999999999998,resident,4.1000000000000005,true,17.1,49.1,62,8,0,0,107,54,85,57,0.0,49.1
2546,10000003,88,121,73.79999999999998,worker,4.1000000000000005,true,11.100000000000001,56.1,31,9,0,0,80,36,58,42,0.0,56.1
2547,10000003,88,121,73.79999999999998,resident,4.1000000000000005,true,9.1,43.1,19,4,0,0,42,27,38,20,0.0,43.1
2548,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,14.100000000000001
2549,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,17.1
2550,10000003,88,121,73.79999999999998,worker,5.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,11.100000000000001
2551,10000003,88,121,73.79999999999998,resident,3.1,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,13.100000000000001
2552,10000003,88,121,73.79999999999998,resident,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,14.100000000000001
2553,10000003,88,121,73.79999999999998,resident,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,16.1
2554,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,12.100000000000001
2555,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,19.1
